ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
79043,DIY BMe Tea Set,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
STTM-CGL-01615,DIY Crystal Growing Experiment Kit for Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.48,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,8.05,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"8-12, BE AMAZING TOYS™, Curiosity Lab, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
60924,DIY Hand Casting Kit,Toys,Creative Kids,Stock,,FIFO,0,0,0,4.38,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"Barcode, FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
CIU-HCASTINGK-60924,DIY Hand Casting Kit,Toys,Creative Kids,Stock,,FIFO,0,0,0,4.38,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,"Neture(Xiamen) Industries Co., LTD",,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,6.9,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"8-12, Craft It Up, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
CIU-HCASTINGK-60924-Case Pack 6,DIY Hand Casting Kit-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,4.38,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,"Neture(Xiamen) Industries Co., LTD",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,40.86,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
60689,DIY Headband Kit- Create Your Own Headbands,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.12,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,0 in stock,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BM-UHAIRFK-60689,DIY Headband Kit- Create Your Own Headbands,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.12,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,4.12,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"6-8, B ME, B Me™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
62035,DIY Resin Rings by Craft it Up- 10+ Piece Beginners Kit,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,18.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
62035-Case Pack 6,DIY Resin Rings by Craft it Up- 10+ Piece Beginners Kit-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BM-SOAPREFILL-63408,DIY Soap Making Kit Refill Pack - 60 Soap Cubes for The Super Soap Studio Kit,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.8,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,2.08,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"6-8, B ME, B Me™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
64827,Educational Wall Chart-ABC Sound Mat,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"Ningbo Sunrise Plastic Co.,LTD - USD",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.6,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
64827-Case Pack 6,Educational Wall Chart-ABC Sound Mat-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"Ningbo Sunrise Plastic Co.,LTD - USD",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,21.6,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
7250,Energy Rod,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,19.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
7250-Case Pack 12,Energy Rod-Casepack 12,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
"7250-Case Pack 96, Inner 12","Energy Rod-Casepack 96, Inner 12",Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,"Case Pack 96, Inner 12",,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
Extra Cost,Extra Cost,Art and Craft Supply,,Service,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
60402,Felt Fun Sewing Kit for Boys and Girl,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.28,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,29.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BM-FFSKIT-60402,Felt Fun Sewing Kit for Boys and Girl,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.28,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,29.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,5.35,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"8-12, B ME, B Me™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
Film / Ink cost,Film / Ink cost,Art and Craft Supply,,Service,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2351,Gears & Gadgets 194pc Kids Building Toys - Build Large & Small Robotic Projects,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.9,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,29.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
61948,Glitter Tattoo Set,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0.7349,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
61948-Case Pack 6,Glitter Tattoo Set-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,NINGBO HAISHU LIDING CRAFT INDUSTRIAL &TRADING CO.LTD - RMB,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,2.9394,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
CK-GIDRPKIT-60720,Glow In The Dark Rock Painting,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.98,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,7.55,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"6-8, CREATIVE KIDS, Creative Kids™, Creativity Central, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
CVO-GVJOURNALS-60698,Good Vibes Journal DIY Set by Craft Vibes,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.3,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,5.25,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"8-12, Craft Vibes Only, Craft Vibes Only™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63742,Goozooka Squeezers,Toys,Goozooka,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,6.552,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
63743,Goozooka Squeezers,Toys,Goozooka,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,6.552,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
63744,Goozooka Squeezers,Toys,Goozooka,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,6.552,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63742-Case Pack 24,Goozooka Squeezers-Casepack 24,Toys,Goozooka,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,6.552,Case Pack 24,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63743-Case Pack 24,Goozooka Squeezers-Casepack 24,Toys,Goozooka,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,6.552,Case Pack 24,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
64991,"Gracie Corner 20"" Plush",Toys,,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"Ningbo Sunrise Plastic Co.,LTD - USD",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.5,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
64991-Case Pack 4,"Gracie Corner 20"" Plush-Casepack 4",Toys,,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"Ningbo Sunrise Plastic Co.,LTD - USD",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,14,Case Pack 4,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
78310,Groovy Rock Art - Design Your Own Rock Art for Kids 6+,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,9.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
STTM-CRYSPP-60994,Grow Your Own Crystal Pod Pack for Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.14,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,"DAVID Suzhou Creative Kids Co., Ltd",,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.9,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"8-12, BE AMAZING TOYS™, Curiosity Lab, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BM-HAIRCHALKS-60688,Hair Chalk For Kids | 10 Rainbow Hair Chalk Pens | Creative Hair Accessories For Girls | Temporary Hair Color For Kids | Hair Chalk For Girls Washable | Rainbow Hair Dye Kit for Kids Age 6+,Toys,Creative Kids,Stock,,FIFO,8.5,0.75,5.5,0,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,0,0,0,14.99,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
ZZ-HYB10PK-61080,Hydro Zzand Play Sand Art Kit 10 Pack Individual Colored Castle,Toys,ZZAND,Stock,,FIFO,0,0,0,3,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,39.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,5.15,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, MCF, Retail, Zzand",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
64832,Inflatable Buddies Trio,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0.68,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
64832-Case Pack 12,Inflatable Buddies Trio-Casepack 12,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd",6.54E+11,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,8.16,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
8710,Key Chain Glow Tablet,Toys,Lite Brite,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,1.09,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
"8710-DELETE 12, Inner 4 PDQ","Key Chain Glow Tablet-Case Pack 12, Inner 4 PDQ",Toys,Lite Brite,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd",858678,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,13.08,"Case Pack 12, Inner 4 PDQ ",,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
"8710-DELETE 32, Inner 8 PDQ","Key Chain Glow Tablet-Case Pack 32, Inner 8 PDQ",Toys,Lite Brite,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,"Case Pack 32, Inner 8 PDQ ",,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
64830,Keychain Squishy Kit,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,1.28,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
64830-Case Pack 12,Keychain Squishy Kit -Casepack 12,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd",6.54E+11,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,15.36,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63650,Kiddy Dough  4 Pack,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,PAFF,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
63651,Kiddy Dough  4 Pack,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,PAFF,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
63652,Kiddy Dough  4 Pack,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,PAFF,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
26425201- CasePack 10,Kiddy Dough  4 Pack  Asst,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 10,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
264252,Kiddy Dough 4 Pack,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",264252,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,50.5,Case Pack 10,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
264253,Kiddy Dough 4 Pack,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,PAFF,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63648,Kiddy Dough Big Bucket,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,12.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, Images, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
KDPD-24PK-6589-B,KIDDY DOUGH Compound Color Modeling and Sculpting Playset with 24 Individual 3-Ounce Cans – Exclusive Bulk Party Pack,Toys,KIDDY DOUGH,Stock,,FIFO,10.5,7.5,5.5,1.428,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,18.98,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63640,Kiddy Dough Deluxe Hair Studio,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,14.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,1.85,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"Description, FaireImport, Images, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63640-DELETE 12,Kiddy Dough Deluxe Hair Studio-Case Pack 12,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,Fen Oyuncak ve Mutfak Esy.Ltd.Şti.,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,22.2,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,DEPRECATED,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
63640-Case Pack 12,Kiddy Dough Deluxe Hair Studio-Casepack 12,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,Fen Oyuncak ve Mutfak Esy.Ltd.Şti.,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,22.2,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
63641,Kiddy Dough Ice Cream Sweetshop,Toys,KIDDY DOUGH,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,19.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.05,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"Description, FaireImport, Images, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
